idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf
24-17263;24_17263;;Délégation du Service Public d'Assainissement Collectif du périmètre rural comprenant les communes de Cruis, Fontienne, Lardiers, Lurs, Niozelles, Ongles, Pierrerue, Saint Etienne les Orgues et Sigonc;24-17263;JOUE;['04'];;Marchés européens;2024-02-13;2024-04-19;2024-04-19T10:00:00+00:00;Communauté de communes Pays de Forcalquier-Montagne de Lure;;DIRECTIVE-23;;;Procédure NC;/;APPEL_OFFRE;CONCESSION;Avis de marché;Concession;appeloffre/concession;Avis de marché/Concession;;;;INITIAL;['18'];['18'];['Assainissement'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17263;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17263.pdf
24-17300;24_17300;;PRESTATIONS DE SERVICES DE GARDIENNAGE, RONDES ET DE SURVEILLANCE DES SITES DU  CROUS DE TOULOUSE-OCCITANIE;24-17300;JOUE;['31'];;Marchés européens;2024-02-13;2024-03-28;2024-03-28T11:00:00+00:00;CROUS de Toulouse-Occitanie;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['138'];['138'];['Gardiennage'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17300;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17300.pdf
24-17338;24_17338;;Marchés de travaux (Reconsultation lot 070)  - Construction d'un peloton spécialisé de protection de la gendarmerie à Saint Maurice d'Exil (38);24-17338;JOUE;['01'];;Marchés européens;2024-02-13;2024-05-11;;SEMCODA;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['57', '105', '144', '321', '341'];['57', '105', '144', '321', '341'];['Charpente', 'Electricité (travaux)', 'Gros oeuvre', 'Serrurerie', 'Terrassement'];['TRAVAUX'];['Travaux'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17338;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17338.pdf
24-17234;24_17234;;Gardiennage des CPAM de Normandie;24-17234;JOUE;['14', '76', '50', '61', '27'];;Marchés européens;2024-02-13;2024-03-31;;SECURITAS France;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['138'];['138'];['Gardiennage'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17234;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17234.pdf
24-17320;24_17320;;Concours restreint de maîtrise d'œuvre sur esquisse pour la construction du Pôle Technique Intercommunal de la Communauté de communes du Grand Pic Saint Loup;24-17320;JOUE;['34', '30'];;Marchés européens;2024-02-13;2024-04-12;;Tribunal Administratif de Montpellier;;AUTRE;;;Procédure NC;/;ATTRIBUTION;CONCOURS;Résultat de marché;Concours;attribution/concours;Résultat de marché/Concours;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17320;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17320.pdf
24-17718;24_17718;;Travaux de renouvellement du poste et de la conduite de refoulement des eaux usées, route de Marnay à Saint-Vit;24-17718;FNS;['25'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-02-29;;GRAND BESANCON METROPOLE;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;['sociaux'];;;RECTIFICATIF;['334', '18', '48'];['334', '18', '48'];['Station de refoulement', 'Assainissement', 'Canalisations'];['TRAVAUX'];['Travaux'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17718;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17718.pdf
24-18003;24_18003;;Signalisation de voirie horizontale et verticale;24-18003;FNS;['33'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-04-13;2024-03-12T12:00:00+00:00;Communauté de communes de Montesquieu;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['322'];['322'];['Signalisation'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18003;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18003.pdf
24-18004;24_18004;;TRAVAUX DE RÉNOVATION DE LA CRÈCHE DES HAUTES BORNES A ORLY;24-18004;FNS;['94'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-02-27;;Département du val de Marne;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;['sociaux'];;;RECTIFICATIF;['33'];['33'];['Bâtiment'];['TRAVAUX'];['Travaux'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18004;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18004.pdf
24-18009;24_18009;;TRAVAUX D'AMELIORATION DE L'ALIMENTATION EN EAU DE LA FRAYERE DE L'ECLUSE A AUXONNE (21);24-18009;FNS;['21', '71'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-20;2024-03-20T12:00:00+00:00;EPTB SAONE ET DOUBS;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['349'];['349'];"[""Travaux dans l'eau""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18009;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18009.pdf
24-18011;24_18011;;Prestations d'assistance pour la plateforme d'intégration Biztalk;24-18011;FNS;['86'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-12;2024-03-12T17:00:00+00:00;19752905000183;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['453'];['453'];['Informatique (assistance)'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18011;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18011.pdf
24-18020;24_18020;;Marché public de travaux pour la réhabilitation de l'Atelier pour la commune de Bazainville (78) production de photovoltaïque (Lots 4,5 et 6) - Relance;24-18020;FNS;['78'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-12;2024-03-12T12:00:00+00:00;Commune de Bazainville;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['117', '476', '105'];['117', '476', '105'];['Etanchéité', 'Photovoltaïque', 'Electricité (travaux)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18020;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18020.pdf
24-17973;24_17973;;Rénovation d'un ancien local commercial et transformation en maison du littoral;24-17973;FNS;['66'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-13;2024-03-13T14:00:00+00:00;Commune de Le Barcares;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['61', '105', '270', '264', '144'];['61', '105', '270', '264', '144'];['Chauffage (travaux)', 'Electricité (travaux)', 'Plomberie (travaux)', 'Peinture (travaux)', 'Gros oeuvre'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17973;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17973.pdf
24-17977;24_17977;;Entretien Des Espaces Verts Communaux;24-17977;FNS;['62'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-12;2024-03-12T12:00:00+00:00;Ville de Saint-Laurent-Blangy;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['116'];['116'];['Espaces verts'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17977;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17977.pdf
24-17985;24_17985;;Travaux de réhabilitation électrique sur 11 lycées franciliens - 2 lots;24-17985;FNS;['75', '77', '78', '91'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-15;;Conseil Régional Ile de France;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['105'];['105'];['Electricité (travaux)'];['TRAVAUX'];['Travaux'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17985;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17985.pdf
24-17990;24_17990;;La présente consultation concerne un marché de travaux relatif à la réalisation de fouilles archéologiques sur le lot B de la ZAC Porte des Pyrénées à Muret;24-17990;FNS;['31'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-15;2024-03-15T12:00:00+00:00;Fouilles avant travaux;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['450'];['450'];['Fouille archéologique'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17990;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17990.pdf
24-17993;24_17993;;Marché de maîtrise d'oeuvre pour la construction d'une salle de sport à dominante escrime;24-17993;FNS;['33'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-15;2024-03-15T12:00:00+00:00;Sport;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17993;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17993.pdf
24-18024;24_18024;;Mission de maitrise d'oeuvre pour la construction d'un court de tennis couvert à Montagnat;24-18024;MAPA;['01'];;Marchés <90 k€ (MAPA);2024-02-13;2024-03-07;2024-03-07T12:00:00+00:00;Communauté d'agglomération du Bassin de Bourg en Bresse;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['33'];['33'];['Bâtiment'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18024;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18024.pdf
24-18055;24_18055;;Aménagement d’un restaurant avec extension au 30-32 rue Gautier 1er à Nemours.;24-18055;FNS;['77'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-26;2024-03-26T12:00:00+00:00;Mairie de Nemours;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['57', '105', '144', '264', '270'];['57', '105', '144', '264', '270'];['Charpente', 'Electricité (travaux)', 'Gros oeuvre', 'Peinture (travaux)', 'Plomberie (travaux)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18055;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18055.pdf
24-18066;24_18066;;"Mission Diagnostic ""Etat Du Batiment"" Conforme Aux Dispositions De L'Annexe Ii De L'Arrete Du 22 Mars 2019";24-18066;FNS;['13'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-05-12;;Ehpad St Jean;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['118', '455'];['118', '455'];['Etude', 'Ingénierie'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18066;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18066.pdf
24-17813;24_17813;;AVORD (18) - BA 702 - Détection et géo-référencement des réseaux de la BA 702;24-17813;FNS;['18'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-31;2024-03-22T11:00:00+00:00;ESID de Rennes;;FNSimple;RESTREINT;;Procédure Restreinte;RESTREINT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17813;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17813.pdf
24-17823;24_17823;;Maintenance des hydrants (poteaux et bouches d'incendie) répartis sur les sites départementaux;24-17823;MAPA;['91', '75', '77', '78', '92', '93', '94', '95'];;Marchés <90 k€ (MAPA);2024-02-13;2024-03-08;2024-03-08T12:00:00+00:00;Conseil Départemental de l'Essonne;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['196'];['196'];['Maintenance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17823;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17823.pdf
24-17733;24_17733;;"58 CHATEAU-CHINON - Lycée François Mitterrand - Aménagement des anciens ateliers de plomberie - Bâtiment A - RELANCE DU LOT 09 ""GENIE CLIMATIQUE";24-17733;FNS;['58', '25', '39', '70', '71', '21', '89', '90'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-19;;REGION BOURGOGNE FRANCHE-COMTE;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['61'];['61'];['Chauffage (travaux)'];['TRAVAUX'];['Travaux'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17733;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17733.pdf
24-17735;24_17735;;Études acoustiques relatives au territoire de projet Euralille à la Deûle dit Grand Euralille;24-17735;MAPA;['59', '62'];;Marchés <90 k€ (MAPA);2024-02-13;2024-04-13;2024-03-14T12:00:00+00:00;Spl Euralille agissant au nom et pour le compte de la MEL;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['118'];['118'];['Etude'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17735;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17735.pdf
24-17964;24_17964;;Aménagements cyclables le long de la Rd204 (Pr 3+740 à 3+940) et autour du giratoire Rd496 x Rd204, sur la commune de Savigneux;24-17964;FNS;['42'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-13;2024-03-13T16:00:00+00:00;Département de la Loire;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['365'];['365'];['Voirie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17964;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17964.pdf
24-17902;24_17902;;Remplacement de la production de chaleur au Centre médico-social de Lure (70200);24-17902;FNS;['70'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-11;2024-03-11T17:00:00+00:00;Département de la Haute-Saône;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['60'];['60'];['Chauffage (matériel)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17902;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17902.pdf
24-17824;24_17824;;Travaux de modernisation de la cour dans le cadre du programme OASIS à l'école Polyvalente sise 10, rue Le Vau 75020 Paris;24-17824;FNS;['75'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-15;2024-03-15T12:00:00+00:00;Ville de Paris;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['341', '116', '366'];['341', '116', '366'];['Terrassement', 'Espaces verts', 'Voirie et réseaux divers'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17824;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17824.pdf
24-18198;24_18198;;Fourniture, Pose Et Depose D'Abris Voyageurs Non Publicitaires;24-18198;FNS;['37'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-22;2024-03-22T16:00:00+00:00;Syndicat des Mobilités de Touraine;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['1', '231', '274'];['1', '231', '274'];['Abris', 'Mobilier urbain', 'Prestations de services'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18198;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18198.pdf
24-18214;24_18214;;Travaux de réhabilitation au Palais de la Bourse, situé 40 place du théâtre, 59000 Lille.;24-18214;FNS;['59'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-13;;CCI de région Hauts-de-France 299 BOULEVARD DE LEEDS CS 90028  59031 LILLE CEDEX;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['105'];['105'];['Electricité (travaux)'];['TRAVAUX'];['Travaux'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18214;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18214.pdf
24-18225;24_18225;;Prestations d'audit immobilier pour la CRPNPAC;24-18225;FNS;['75'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-02-28;;Organisme de prévoyance et de retraite;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['21'];['21'];['Audit'];['SERVICES'];['Services'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18225;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18225.pdf
24-18073;24_18073;;Écluses de CREIL de 125m (sas complet), JANVILLE de 39m (sas complet), JANVILLE de 104m (sas complet), VENETTE de 185m (tête amont et tête aval);24-18073;FNS;['60'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-02-29;2024-02-26T12:00:00+00:00;Voies Navigables de France;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['103', '272'];['103', '272'];['Ecluse', 'Pompes'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18073;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18073.pdf
24-18078;24_18078;;Travaux de raccordement de divers sites sur le réseau de Chaleur La Chapelle Saint Luc / Les Noes Pres Troyes - Lot n°2-.;24-18078;FNS;['10'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-11;2024-03-11T17:00:00+00:00;Troyes Champagne Metropole;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['253'];['253'];"[""Ouvrage d'infrastructure""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18078;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18078.pdf
24-18158;24_18158;;Travaux de voirie neufs et d'entretien;24-18158;FNS;['66', '11', '34', '30', '31'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-08;2024-03-08T12:00:00+00:00;Commune de Port-Vendres;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['365'];['365'];['Voirie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18158;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18158.pdf
24-18174;24_18174;;AMO pour le diagnostic et le renouvellement du marché d'exploitation des installations de chauffage du CHHA et des Résidences du Val d’Oudon;24-18174;FNS;['53'];;Marchés entre 90 k€ et seuils européens;2024-02-13;2024-03-14;;Centre Hospitalier de Laval (53);;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['433'];['433'];"[""Assistance à maîtrise d'ouvrage""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18174;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18174.pdf
24-18256;24_18256;;Maîtrise d'oeuvre relative aux travaux de  rénovation des façades de l'hôtel et des  logis du village club IGESA du TREZ HIR (29);24-18256;MAPA;['29'];;Marchés <90 k€ (MAPA);2024-02-13;2024-03-13;2024-03-13T12:00:00+00:00;Institution de Gestion Sociale des Armées - IGESA;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18256;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18256.pdf
