idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf;gpt_response
24-15225;24_15225;;Assistance à Maîtrise d'Ouvrage - Études de programmation pour la réhabilitation du centre de formation de l'AFPAR de Saint-François - Commune de Saint-Denis, Île de La Réunion;24-15225;FNS;['974'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-06-04;2024-03-04T12:00:00+00:00;Région Réunion;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['433'];['433'];"[""Assistance à maîtrise d'ouvrage""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15225;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15225.pdf;FALSE
24-15227;24_15227;;Création D'Une Plateforme De Service Public - Mairie Annexe De Domenjod -;24-15227;FNS;['974'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-07;2024-03-07T15:00:00+00:00;Commune de Saint-Denis;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15227;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15227.pdf;FALSE
24-15230;24_15230;;Aménagement de la rue Jules Ferry RD12, déconnexion des eaux pluviales, vrd et assainissement.;24-15230;FNS;['62', '02', '59', '80', '60', '76'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-02-22;2024-02-22T12:00:00+00:00;Mairie de Courcelles-le-Comte;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['366'];['366'];['Voirie et réseaux divers'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15230;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15230.pdf;FALSE
24-15312;24_15312;;Installation et location de bâtiments modulaires sur le parking de la Poste, Allée des Chasselas - 78700 Conflans-Sainte-Honorine.;24-15312;FNS;['78'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2026-02-23;;Marché de fourniture et de service.;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['27'];['27'];['Bâtiments modulaires'];['FOURNITURES'];['Fournitures'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15312;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15312.pdf;FALSE
24-15318;24_15318;;LOT 1 : Centre Hospitalier de Rouffach LOT 2 : Centre Hospitalier de Pfastatt;24-15318;FNS;['68'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-02-20;2024-03-11T12:00:00+00:00;GHR Mulhouse Sud Alsace;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['360'];['360'];['Ventilation'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15318;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15318.pdf;FALSE
24-15205;24_15205;;Capture, ramassage, transport des animaux errants ou morts sur la voie publique et sur le domaine privé de la Commune et accueil en fourrière des animaux errants et/ou dangereux.;24-15205;FNS;['93', '92', '75', '94', '77', '95'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-19;2024-03-19T12:00:00+00:00;Commune de VILLEPINTE;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['451', '9'];['451', '9'];['Fourrière', 'Animaux'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15205;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15205.pdf;FALSE
24-15213;24_15213;;Création et aménagement d'un espace scénographique temporaire pour la période Hanami - Parc de Sceaux;24-15213;FNS;['92'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-05-06;;Département des Hauts-de-Seine;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['445', '274'];['445', '274'];['Evénementiel', 'Prestations de services'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15213;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15213.pdf;FALSE
24-15455;24_15455;;Assistance à la publication des annonces légales et à la communication réglementaire liées aux enquêtes publiques;24-15455;FNS;['92'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-07;2024-03-07T12:00:00+00:00;Paris la Défense;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['285'];['285'];['Publicité, Communication'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15455;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15455.pdf;FALSE
24-15467;24_15467;;Organisation de séjours pour les séniors de la Commune Lot 1 : Séjour à Burgos Lot 2 : Séjour à Berlin Lot 3 : Séjour à Prague;24-15467;FNS;['78'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-04-07;;Service séniors;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['367'];['367'];['Voyage'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15467;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15467.pdf;FALSE
24-15270;24_15270;;"Mission d'ordonnancement, pilotage et coordination (OPC) dans le cadre de la réhabilitation du Skate-Park de Bercy, Espace de glisse parisien dit ""EGP-12"" à Paris 12ème";24-15270;FNS;['75'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-02-27;2024-02-26T12:00:00+00:00;Etablissement public local;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['234'];['234'];"[""Mission d'ordonnancement, pilotage, coordination (OPC)""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15270;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15270.pdf;FALSE
24-15280;24_15280;;Enquête sur le consentement à payer des Européens pour éviter l'impact de l'octocrylène sur l'environnement.;24-15280;MAPA;['94'];;Marchés <90 k€ (MAPA);2024-02-07;2024-03-04;2024-03-04T17:00:00+00:00;Anses;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['471'];['471'];['Sondage, enquête'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15280;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15280.pdf;FALSE
24-15447;24_15447;;Marché d'établissement des diagnostics amiante, plomb et déchets avant travaux (PEMD) pour la démolition d'un bâtiment unique situé du 2 au 8, rue de Champagne à Besançon;24-15447;MAPA;['25'];;Marchés <90 k€ (MAPA);2024-02-07;2024-02-29;2024-02-29T17:00:00+00:00;Loge.GBM (25);;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['431'];['431'];['Amiante (diagnostic)'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15447;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15447.pdf;FALSE
24-15186;24_15186;;Prestations funéraires;24-15186;FNS;['33'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-02-28;2024-02-28T12:00:00+00:00;Ville de Gujan-Mestras;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['55', '437'];['55', '437'];['Cercueils', 'Cimetière'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15186;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15186.pdf;FALSE
24-15358;24_15358;;Travaux de rénovation du système de désenfumage du gymnase CAILLAUX 3 rue Caillaux, 75013 PARIS - Lot unique.;24-15358;FNS;['75'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-19;2024-03-19T12:00:00+00:00;Ville de Paris- service administratif;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['90'];['90'];['Détection incendie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15358;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15358.pdf;FALSE
24-15418;24_15418;;Travaux de dévégétalisation sur emprises routières sur la Commune de Coulounieix Chamiers / Route de Marival;24-15418;FNS;['24'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-05-06;;Conseil départemental de la Dordogne;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['38', '116', '358'];['38', '116', '358'];['Bois', 'Espaces verts', 'Végétaux'];['TRAVAUX'];['Travaux'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15418;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15418.pdf;FALSE
24-15484;24_15484;;Extension salle polyvalente Injoux - Lots 2 et 4;24-15484;FNS;['01'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-08;2024-03-08T12:00:00+00:00;Mairie d'Injoux-Genissiat;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['144', '299'];['144', '299'];['Gros oeuvre', 'Ravalement'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15484;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15484.pdf;FALSE
24-15486;24_15486;;Marché public de maîtrise d'oeuvre en infrastructure pour le soutènement d'un mur du cimetière pour la commune de Villiers-Saint-Fréderic(78);24-15486;MAPA;['78'];;Marchés <90 k€ (MAPA);2024-02-07;2024-03-04;2024-03-04T12:00:00+00:00;Commune de Villiers-Saint-Frédéric;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['233', '455', '274', '197'];['233', '455', '274', '197'];"['Mur de soutènement', 'Ingénierie', 'Prestations de services', ""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15486;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15486.pdf;FALSE
24-15553;24_15553;;Travaux de rénovation de l'Eclairage public des ZAE de Gretz-Armainvilliers et de Tournan-en-Brie sur le territoire de la Communauté de communes des Portes Briardes.;24-15553;FNS;['77'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-01;2024-03-01T12:00:00+00:00;Travaux de rénovation de l'Eclairage public de ZAE.;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['102'];['102'];['Eclairage public'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15553;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15553.pdf;FALSE
24-15526;24_15526;;Construction des locaux de la déchèterie de Corte;24-15526;FNS;['20B', '20A'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-08;2024-03-08T12:00:00+00:00;Syvadec;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['33'];['33'];['Bâtiment'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15526;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15526.pdf;FALSE
24-15533;24_15533;;Le présent marché a pour objet l'acquisition d'une scène mobile type remorque (équipement neuf), destinée à être utilisée pendant les manifestations culturelles de la ville;24-15533;MAPA;['76'];;Marchés <90 k€ (MAPA);2024-02-07;2024-02-22;2024-02-22T12:00:00+00:00;Mairie de Pavilly;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['216'];['216'];['Matériel scénique'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15533;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15533.pdf;FALSE
24-15084;24_15084;;Travaux de remplacement des luminaires au Stadium;24-15084;FNS;['67'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-08;2024-03-08T12:00:00+00:00;Ville de Molsheim;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['102'];['102'];['Eclairage public'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15084;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15084.pdf;FALSE
24-15095;24_15095;;VEGETALISATION DE LA COUR DE L'ECOLE JEAN MARIE BRISON - QUIEVRECHAIN;24-15095;FNS;['59'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-09;2024-03-08T12:00:00+00:00;MAIRIE DE QUIEVRECHAIN 21590484800011;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux'];;;INITIAL;['116', '231'];['116', '231'];['Espaces verts', 'Mobilier urbain'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15095;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15095.pdf;FALSE
24-15115;24_15115;;Concession de service public pour la gestion déléguée des services publics de l'eau potable et de l'assainissement de la commune de Bras;24-15115;DSP;['83'];;Délégation de service public;2024-02-07;2024-03-15;2024-03-15T12:00:00+00:00;Ville De Bras;;DSP;DSP;;Procédure NC;DSP/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['6', '18'];['6', '18'];['Alimentation en eau potable', 'Assainissement'];['SERVICES'];['Services'];['5', '1', '2', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15115;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15115.pdf;FALSE
24-15028;24_15028;;Réalisation des travaux sur les réseaux collectifs d'irrigation du Département du Rhône et de la Métropole de Lyon.;24-15028;FNS;['69'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-06;2024-03-06T12:00:00+00:00;Syndicat Mixte d'Hydraulique Agricole du Rhône (SMHAR) Adresse : 234, rue Général de Gaulle -BP 53- 69530 BRIGNAIS Téléphone : 04.72.31.59.90 Mail : smhar@smhar.fr;;FNSimple;RESTREINT;;Procédure Restreinte;RESTREINT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['168', '48'];['168', '48'];['Irrigation', 'Canalisations'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15028;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15028.pdf;FALSE
24-15039;24_15039;;Définition d'une stratégie de concertation et de communication autour du projet de la protection de la plaine de Sigean;24-15039;MAPA;['11', '09', '30', '34', '66'];;Marchés <90 k€ (MAPA);2024-02-07;2024-03-04;;Syndicat du bassin de la Berre et du Rieu;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['274', '118'];['274', '118'];['Prestations de services', 'Etude'];;;;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15039;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15039.pdf;FALSE
24-15064;24_15064;;Acquisition de caméra de vidéo protection avec maintenance préventive et curative des caméras et augmentation de la capacité de stockage du serveur de la Commune de Saint-Pierre-lè;24-15064;FNS;['76'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-05-06;;Ville de Saint-Pierre-lès-Elbeuf;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['362'];['362'];['Vidéo, cinéma'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15064;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15064.pdf;FALSE
24-15069;24_15069;;La distribution en non adressé des documents de communication de la commune de Viry-Chatillon auprès de ses habitants.;24-15069;FNS;['91'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-10;2024-03-05T12:00:00+00:00;Communication;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['285'];['285'];['Publicité, Communication'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15069;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15069.pdf;FALSE
24-15082;24_15082;;Maintenance des matériels d'ORL/ODONTOLOGIE, fourniture de pièces détachées, accessoires et consommables associés pour les CH de Nevers, Decize et La Charité sur Loire;24-15082;MAPA;['58'];;Marchés <90 k€ (MAPA);2024-02-07;2024-03-13;;Centre Hospitalier de l'Agglomération de Nevers;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['196', '69'];['196', '69'];['Maintenance', 'Consommables médicaux'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15082;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15082.pdf;FALSE
24-15001;24_15001;;Contrôle, entretien et réparation des appareils de climatisation des autocars de la Rrt31;24-15001;FNS;['31'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-07;2024-03-07T14:00:00+00:00;Régie Régionale des transports Publics Haute-Garonne;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['62', '274'];['62', '274'];['Climatisation', 'Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15001;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15001.pdf;FALSE
24-15010;24_15010;;Acquisition Et Livraison De Documents Sonores (Cd Et Vinyles);24-15010;FNS;['73'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-05-06;;Ville de Chambéry;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['45'];['45'];['Cd, DVD'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15010;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15010.pdf;FALSE
24-15152;24_15152;;Aménagement et mise en conformité sanitaire de la plateforme manger local de l’Hôtel du Département-.;24-15152;FNS;['10'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-15;2024-03-15T12:00:00+00:00;Département de l'Aube;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15152;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15152.pdf;FALSE
24-14730;24_14730;;ACCORD-CADRE À BONS DE COMMANDE RELATIF À L'ACQUISITION DE VÊTEMENTS DE TRAVAIL POUR LES AGENTS DU SERVICE POLICE MUNICIPALE ET ASVP;24-14730;JOUE;['95'];;Marchés européens;2024-02-07;2024-05-01;2024-03-01T15:00:00+00:00;Commune de Taverny;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['150'];['150'];['Habillement'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14730;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14730.pdf;FALSE
