idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf
24-20071;24_20071;;87 - Oradour sur Glane - Village Martyr - Confortation et cristallisation 4 ruines;24-20071;FNS;['87', '33', '19', '23', '24'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-29;2024-03-29T12:00:00+00:00;DRAC Nouvelle Aquitaine;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['195', '74', '57'];['195', '74', '57'];['Maçonnerie', 'Couverture', 'Charpente'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20071;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20071.pdf
24-19825;24_19825;;Mission d'appui et d'accompagnement portant sur les politiques de développement territorial du conseil départemental et de leurs effets sur la trajectoire financière de la collectivité;24-19825;MAPA;['82'];;Marchés <90 k€ (MAPA);2024-02-16;2024-03-11;2024-03-11T12:00:00+00:00;DEPARTEMENT DE TARN ET GARONNE;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19825;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19825.pdf
24-19826;24_19826;;Schéma directeur d'alimentation en eau potable avec recherche en eau pour la commune de Poinson-lès-Nogent;24-19826;MAPA;['52'];;Marchés <90 k€ (MAPA);2024-02-16;2024-03-21;2024-03-21T12:00:00+00:00;AGGLOMERATION DE CHAUMONT;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['6'];['6'];['Alimentation en eau potable'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19826;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19826.pdf
24-19827;24_19827;;Rénovation d'un bâtiment incendié en musée du Tacot & rénovation thermique d'un logement à Cléron;24-19827;FNS;['25'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-15;2024-03-15T12:00:00+00:00;Sedia;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['57', '53', '479', '61', '270'];['57', '53', '479', '61', '270'];['Charpente', 'Carrelage', 'Amiante (désamiantage)', 'Chauffage (travaux)', 'Plomberie (travaux)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19827;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19827.pdf
24-19790;24_19790;;Acquisition et livraison de papier spécifique reprographie pour le service reprographie et de papier traceur pour l'ensemble des services du Département de la Charente-Maritime - 2 lots.;24-19790;FNS;['17'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-18;2024-03-15T17:00:00+00:00;DEPARTEMENT DE CHARENTE-MARITIME;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['262', '305'];['262', '305'];['Papeterie', 'Reprographie'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19790;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19790.pdf
24-19798;24_19798;;Acquisition d'un spectrophotomètre à plasma à couplage inductif (ICP-AES) pour l'Institut des Sciences de La Terre (ISTerre, UMR 5275).;24-19798;FNS;['38'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-18;2024-03-18T16:30:00+00:00;Université Grenoble Alpes;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['188'];['188'];['Laboratoire (matériel)'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19798;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19798.pdf
24-19989;24_19989;;Fourniture et livraison de sacs poubelles;24-19989;FNS;['87'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-04-16;2024-03-12T16:00:00+00:00;Communauté de Communes Porte Océane du Limousin;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['318'];['318'];['Sacs'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19989;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19989.pdf
24-19996;24_19996;;Maîtrise d'oeuvre pour la création d'un plateau sportif au Lycée Henri Laurens à Saint-Vallier (26);24-19996;FNS;['26', '69'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-18;2024-03-18T16:00:00+00:00;REGION AUVERGNE RHONE ALPES;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19996;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19996.pdf
24-20004;24_20004;;EXTENSION ET RESTRUCTURATION DU CENTRE DE SECOURS DE BRICQUEBEC;24-20004;FNS;['50'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-04-16;2024-03-26T16:00:00+00:00;SDIS DE LA MANCHE;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['412', '53', '61', '144', '222'];['412', '53', '61', '144', '222'];['Porte automatique, portail', 'Carrelage', 'Chauffage (travaux)', 'Gros oeuvre', 'Menuiserie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20004;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20004.pdf
24-19839;24_19839;;Maitrise d'oeuvre pour une Opération d'Habitat Regroupé de quatre (4) logements de type T2.;24-19839;MAPA;['40', '32', '64'];;Marchés <90 k€ (MAPA);2024-02-16;2024-03-11;2024-03-11T12:00:00+00:00;Mairie de Bahus Soubiran;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['433'];['433'];"[""Assistance à maîtrise d'ouvrage""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19839;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19839.pdf
24-19857;24_19857;;Marché de maîtrise d'oeuvre relatif aux travaux de rénovation énergétique du collège Le Grand Champ à Grez-En-Bouere;24-19857;FNS;['53'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-12;2024-03-12T12:00:00+00:00;Conseil Départemental de la Mayenne;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19857;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19857.pdf
24-19725;24_19725;;Audit camp de St Jean du maroni;24-19725;FNS;['973'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-29;2024-03-29T14:00:00+00:00;RSMA Guyane;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['19'];['19'];['Assistance technique'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19725;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19725.pdf
24-19743;24_19743;;Creil c'est l'été, Club Paris 2024  Animations, structures aquatiques, structures gonflables, manèges;24-19743;FNS;['60', '95'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-18;2024-03-18T12:00:00+00:00;Ville de Creil;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['400', '113', '175', '445'];['400', '113', '175', '445'];['Aire de jeux', 'Equipement sportif', 'Jeux, jouets', 'Evénementiel'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19743;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19743.pdf
24-19960;24_19960;;Mission de Coordination Sécurité et Protection de la Santé en rapport avec l'opération hélyce+;24-19960;FNS;['44'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-05-15;;Saint-Nazaire Agglomération -  la Carene;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['234', '274', '433'];['234', '274', '433'];"[""Mission d'ordonnancement, pilotage, coordination (OPC)"", 'Prestations de services', ""Assistance à maîtrise d'ouvrage""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19960;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19960.pdf
24-19983;24_19983;;TRAITEMENT DES NUISIBLES;24-19983;FNS;['59', '62'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-15;2024-03-15T12:00:00+00:00;COMMUNE DE GRAVELINES;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['89'];['89'];['Dératisation, désinsectisation'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19983;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19983.pdf
24-19906;24_19906;;Travaux de désimperméabilisation et de végétalisation des cours d'écoles Bergier Mouton et Paul Frantz;24-19906;FNS;['69'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-21;2024-03-21T12:00:00+00:00;Mairie de Saint Genis Laval;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['358', '341'];['358', '341'];['Végétaux', 'Terrassement'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19906;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19906.pdf
24-20154;24_20154;;Suivi écologique des mesures compensatoires mises en place dans le cadre des travaux du Pont de Saint-Quentin-sur-Isère (RD45);24-20154;MAPA;['38'];;Marchés <90 k€ (MAPA);2024-02-16;2024-03-11;2024-03-11T12:00:00+00:00;Département de l'Isère;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['118'];['118'];['Etude'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20154;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20154.pdf
24-19552;24_19552;;Outil de conception, de génération et d'envoi de newsletters pour la direction de la communication de la Caisse des dépôts;24-19552;FNS;['75'];;Marchés entre 90 k€ et seuils européens;2024-02-16;2024-03-06;2024-03-06T11:30:00+00:00;Caisse des dépôts;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19552;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19552.pdf
24-19203;24_19203;;Mission de maîtrise d'oeuvre relative à la création d'un aménagement cyclable entre le centre-ville de Vienne et le secteur de Malissol;24-19203;JOUE;['38'];;Marchés européens;2024-02-16;2024-03-18;2024-03-18T11:00:00+00:00;Vienne Condrieu Agglomération;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['455', '197'];['455', '197'];"['Ingénierie', ""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19203;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19203.pdf
24-19205;24_19205;;MAITRISE D'OEUVRE POUR LA RENOVATION / DEMOLITION / RECONSTRUCTION PARTIELLE DU CENTRE-SOCIO-CULTUREL DES COMBES;24-19205;JOUE;['73'];;Marchés européens;2024-02-16;2024-03-18;2024-03-18T11:00:00+00:00;Ville de Chambéry;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['455'];['455'];['Ingénierie'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19205;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19205.pdf
24-19207;24_19207;;FOURNITURE ET INSTALLATION DE GROUPES FROID AU CENTRE HOSPITALIER DE LA DRACENIE;24-19207;JOUE;['83', '05', '06', '13', '84'];;Marchés européens;2024-02-16;2024-03-27;2024-03-27T11:00:00+00:00;Centre Hospitalier Intercommunal de Toulon la Seyne sur Mer;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['62', '114'];['62', '114'];['Climatisation', 'Equipement thermique'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19207;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19207.pdf
24-19052;24_19052;;23M0438AOO - MISSION DE SUIVI ANIMATION DURANT LA PHASE D'ELABORATION DU PLAN DE SAUVEGARDE DE LA COPROPRIETE ROSAPELLY A TOULOUSE (CB-SB);24-19052;JOUE;['31'];;Marchés européens;2024-02-16;2024-03-19;2024-03-19T11:00:00+00:00;Toulouse Métropole;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['433'];['433'];"[""Assistance à maîtrise d'ouvrage""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19052;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19052.pdf
24-19141;24_19141;;La présente consultation a pour objet la réalisation de tenues destinées aux personnels de la Garde Républicaine et de la musique de la Gendarmerie Mobile, ainsi que leurs retouches.;24-19141;JOUE;['75'];;Marchés européens;2024-02-16;2024-05-31;2024-03-25T10:00:00+00:00;Tribunal administratif de Paris;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['150'];['150'];['Habillement'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19141;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19141.pdf
24-19144;24_19144;;Accord-cadre à bon de commande pour la fourniture et la livraison de batteries aux sections d'appui de la gendarmerie de la zone de défense et de sécurité Sud.;24-19144;JOUE;['13', '04', '06', '20A', '20B', '30', '34', '48', '11'];;Marchés européens;2024-02-16;2024-02-26;2024-03-21T10:00:00+00:00;Secrétariat Général pour l'Administration du Ministère de l'Intérieur Sud, Direction de l'Administration Générale et des Finances, Bureau de la Commande Publique et des Achats;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['115'];['115'];['Equipements spécialisés'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19144;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19144.pdf
24-19157;24_19157;;Fourniture d'une IMMUNOGLOBULINE POLYVALENTE HUMAINE IV 100 MGML PRETE A L'EMPLOI STABILISE A LA GLYCINE pour le C.H. du Mans (dans le cadre du GHT72);24-19157;JOUE;['72'];;Marchés européens;2024-02-16;2024-04-11;2024-03-19T10:00:00+00:00;Tribunal administratif de Nantes;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['280'];['280'];['Produits pharmaceutiques'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19157;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19157.pdf
24-19183;24_19183;;Exploitation du service public d'assainissement collectif sur le secteur « Luneray-Avremesnil-Gruchet ».;24-19183;JOUE;['76', '27'];;Marchés européens;2024-02-16;2024-03-29;2024-03-29T14:00:00+00:00;CDC TERROIR DE CAUX;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274', '18'];['274', '18'];['Prestations de services', 'Assainissement'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19183;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19183.pdf
24-18936;24_18936;;Location (et prestations associées) de tenues professionnelles et de linges plats pour les résidents de l'EHPAD;24-18936;JOUE;['59', '62', '80'];;Marchés européens;2024-02-16;2025-03-31;2024-03-15T10:00:00+00:00;Tribunal Administratif de LILLE;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18936;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18936.pdf
24-18957;24_18957;;Fourniture de pièces, entretien, réparation des équipements du centre de tri et divers. Lot 5 : dépoussiéreurs de marque DONALDSON;24-18957;JOUE;['22'];;Marchés européens;2024-02-16;2024-03-26;2024-03-26T12:00:00+00:00;CCIRA de Nantes;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['266', '112', '196'];['266', '112', '196'];['Pièces détachées', 'Equipement industriel', 'Maintenance'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18957;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18957.pdf
24-19044;24_19044;;TRAVAUX DE REHABILITATION DU GROUPE SCOLAIRE ET DE LA CRECHE DE l’ILE VERTE A VALBONNE;24-19044;JOUE;['06'];;Marchés européens;2024-02-16;2024-03-25;2024-03-25T11:00:00+00:00;Commune de Valbonne (06);;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19044;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19044.pdf
24-19065;24_19065;;Mise en place de solutions de sûreté électronique destinées à la sécurisation des biens et des personnes pour les adhérents de Seine et Yvelines Numériques et/ou de sa centrale d'achats;24-19065;JOUE;['78', '75'];;Marchés européens;2024-02-16;2024-03-11;2024-03-11T11:00:00+00:00;Seine et Yvelines Numérique;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;RECTIFICATIF;['209'];['209'];['Matériel de sécurité'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19065;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19065.pdf
24-19082;24_19082;;AMO pour l’élaboration d’un système de billettique interopérable sur les futurs réseaux de transports en commun urbains et interurbains, terrestres et maritimes  pour le Département de Mayotte;24-19082;JOUE;['976'];;Marchés européens;2024-02-16;2024-04-30;2024-03-19T09:00:00+00:00;Département de Mayotte;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['433', '118'];['433', '118'];"[""Assistance à maîtrise d'ouvrage"", 'Etude']";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19082;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19082.pdf
24-18675;24_18675;;ACCORD-CADRE DE FOURNITURE, LIVRAISON ET GESTION DE TITRES RESTAURANT DEMATERIALISES POUR LE PERSONNEL DE LA VILLE, DU PORT DE CARNON ET DU CCAS DE MAUGUIO-CARNON;24-18675;JOUE;['34'];;Marchés européens;2024-02-16;2024-03-20;2024-03-20T11:00:00+00:00;Ville de Mauguio;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['416'];['416'];['Titres restaurant'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18675;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18675.pdf
24-18724;24_18724;;Travaux de restructuration du groupe scolaire Jean-Jacques ROUSSEAU à Epinay-sur-Seine;24-18724;JOUE;['93'];;Marchés européens;2024-02-16;2024-04-05;2024-04-05T14:00:00+00:00;Tribunal Administratif de Montreuil;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18724;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18724.pdf
