idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf
24-15025;24_15025;;Entretien des engins nautiques de la zone maritime littorale du sdis 35;24-15025;FNS;['35'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-07;2024-03-07T17:00:00+00:00;Sdis 35;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['196', '359', '332'];['196', '359', '332'];['Maintenance', 'Véhicules', 'Sécurité incendie'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15025;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15025.pdf
24-15071;24_15071;;Travaux pour l'aménagement transitoire du centre commercial Lavoisier à Mantes-la-Jolie;24-15071;FNS;['78'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-05;2024-03-05T12:00:00+00:00;EPAMSA;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15071;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15071.pdf
24-15080;24_15080;;RD 6 PR 39+430 – Déconstruction et reconstruction de l’ouvrage d’art franchissant Le ruisseau de BUSSY sur le territoire de la commune de CHATEAUVILLAIN-.;24-15080;FNS;['52'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-11;2024-03-11T17:00:00+00:00;Département de la Haute-Marne;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['253'];['253'];"[""Ouvrage d'infrastructure""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15080;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15080.pdf
24-15052;24_15052;;Prestations de maitrise d'oeuvre pour travaux de confortement de talus ferroviaires -  Missions Det/Aor - Relance;24-15052;FNS;['20A'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-02-19;;Collectivité de Corse;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['197'];['197'];"[""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15052;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15052.pdf
24-15054;24_15054;;Suivi-animation de l'Opération Programmée d'Amélioration de l'Habitat (OPAH) au Châtelet-en-Brie;24-15054;FNS;['77'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-04-10;2024-03-08T12:00:00+00:00;Commune du Châtelet -en-brie;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['21'];['21'];['Audit'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15054;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15054.pdf
24-14987;24_14987;;Pose de protections mécaniques sur la canalisation de transport de gaz haute pression, chemin Notre Dame du Goth à Saint-Junien.;24-14987;FNS;['87'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-04-07;2024-03-07T16:00:00+00:00;Communauté de Communes Porte Océane du Limousin;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['366'];['366'];['Voirie et réseaux divers'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14987;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14987.pdf
24-15000;24_15000;;Travaux d'aménagement des trottoirs du Pont du Cruet sur la Rd1212;24-15000;FNS;['74'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-06;2024-03-06T12:00:00+00:00;Commune De Megeve;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['308', '341', '365', '366'];['308', '341', '365', '366'];['Revêtements de sols', 'Terrassement', 'Voirie', 'Voirie et réseaux divers'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15000;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15000.pdf
24-14999;24_14999;;Réparation des désordres sur l'infrastructure - Tramway de l'Avenue du Général de Gaulle à Saint-Louis;24-14999;FNS;['68'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-05;2024-03-05T12:00:00+00:00;Saint-Louis Agglomération;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['365'];['365'];['Voirie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14999;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14999.pdf
24-14991;24_14991;;Accord-cadre de travaux d'entretien de la signalisation horizontale et verticale;24-14991;FNS;['62'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-04-07;2024-03-04T16:00:00+00:00;Mairie de Montigny-en-Gohelle;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['322'];['322'];['Signalisation'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14991;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14991.pdf
24-15049;24_15049;;Fourniture et transport de matériaux calcaires et alluvionnaires;24-15049;FNS;['32'];;Marchés entre 90 k€ et seuils européens;2024-02-07;2024-03-05;2024-03-05T12:00:00+00:00;Communauté de Communes du Savès;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['199'];['199'];['Matériaux routiers'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15049;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15049.pdf
24-14764;24_14764;;Location de chapiteaux, tentes et structures itinérantes;24-14764;JOUE;['90'];;Marchés européens;2024-02-07;2024-03-12;2024-03-12T11:00:00+00:00;Ville Belfort;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['185', '274', '473'];['185', '274', '473'];['Location (matériels)', 'Prestations de services', 'Tente'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14764;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14764.pdf
24-14787;24_14787;;Location de deux compacteurs à pneumatiques avec chauffeurs.;24-14787;JOUE;['77'];;Marchés européens;2024-02-07;2024-03-11;2024-03-11T13:00:00+00:00;Tribunal administratif de Melun;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['185'];['185'];['Location (matériels)'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14787;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14787.pdf
24-14697;24_14697;;Travaux de réparation, d'entretien, de rénovation et de petites créations dans les bâtiments et ouvrages divers constituant le patrimoine immobilier de la Ville de Marseille pour l'ensemble des servic;24-14697;JOUE;['13'];;Marchés européens;2024-02-07;2024-03-13;2024-03-12T14:00:00+00:00;Ville de Marseille;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['62'];['62'];['Climatisation'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14697;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14697.pdf
24-14703;24_14703;;Construction d'un bloc opératoire et d'une stérilisation - centre hospitalier d'Ardèche méridionale à Aubenas;24-14703;JOUE;['26'];;Marchés européens;2024-02-07;2024-02-16;2024-02-12T11:00:00+00:00;Centre Hospitalier de Valence - Etablissement support GHT DAV;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;RECTIFICATIF;['33'];['33'];['Bâtiment'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14703;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14703.pdf
24-14415;24_14415;;Marché relatif à la réalisation du contrôle variétal de lots de semences de catégories prébase et base de maïs, par des essais portant sur l'identité et la pureté variétale.;24-14415;JOUE;['75', '49', '59', '51', '69', '31', '45'];;Marchés européens;2024-02-07;2024-02-26;2024-03-06T11:00:00+00:00;SEMAE;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['7'];['7'];['Aliments pour animaux'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14415;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14415.pdf
24-14458;24_14458;;Accord-cadre à bons de commande relatif à la fourniture d'électricité, l'acheminement et services associés ainsi que la mission de responsable d'équilibre au profit de divers branchements provisoires;24-14458;JOUE;['78', '95', '92'];;Marchés européens;2024-02-07;2024-02-28;2024-02-26T12:00:00+00:00;Établissement du service d'infrastructure  de la défense d'Ile-de-France;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['443'];['443'];['Electricité, gaz (fourniture)'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14458;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14458.pdf
24-14503;24_14503;;BDD ANGERS-LE MANS-SAUMUR (dpts 44, 49, 72, 85 et 61) - Travaux de modernisation, d'adaptation, de mise aux normes, de rénovation partielle et opérations de petits travaux neufs sur les voiries et rés;24-14503;JOUE;['49', '53', '72'];;Marchés européens;2024-02-07;2024-03-12;2024-03-12T14:00:00+00:00;Tribunal Administratif de Rennes;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['366'];['366'];['Voirie et réseaux divers'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14503;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14503.pdf
24-14517;24_14517;;LOGICIEL DE GESTION DE FLOTTES;24-14517;JOUE;['75'];;Marchés européens;2024-02-07;2024-04-01;2024-03-01T11:00:00+00:00;COALLIA;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;RECTIFICATIF;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14517;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14517.pdf
24-14243;24_14243;;Fourniture de mobilier urbain;24-14243;JOUE;['45'];;Marchés européens;2024-02-07;2024-03-08;2024-03-08T11:00:00+00:00;Orléans Métropole;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['231'];['231'];['Mobilier urbain'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14243;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14243.pdf
24-14293;24_14293;;23V0310AOO - Location, contrôle et maintenance de structures accro-ludiques pour Toulouse Plages - Années 2024-2025 (CB/HZ);24-14293;JOUE;['31'];;Marchés européens;2024-02-07;2024-03-07;2024-03-07T11:00:00+00:00;Ville de Toulouse;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14293;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14293.pdf
24-14349;24_14349;;Marché d'hygiène et de propreté pour les établissements partie du GHT AHP;24-14349;JOUE;['04', '13', '83', '05'];;Marchés européens;2024-02-07;2024-03-11;2024-03-11T11:00:00+00:00;Groupement Hospitalier de Territoire - 04;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['239'];['239'];['Nettoyage de locaux'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14349;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14349.pdf
24-14152;24_14152;;Accord-cadre mono-attributaire pour les travaux d'aménagements extérieurs et de VRD de tous les sites du syndicat mixte de développement de la vallée de la Vésubie et du Valdeblore - Relance;24-14152;JOUE;['06'];;Marchés européens;2024-02-07;2024-03-06;2024-03-06T14:30:00+00:00;Syndicat Mixte pour le Développement de la Vallée de la Vésubie et du Valdeblore (06);;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['366'];['366'];['Voirie et réseaux divers'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14152;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14152.pdf
24-14273;24_14273;;Maintenance des installations et équipements techniques. Lot 3 -  Maintenance des installations et des équipements de climatisations, rafraichissement et traitement d'air.;24-14273;JOUE;['85'];;Marchés européens;2024-02-07;2024-03-13;2024-03-13T11:30:00+00:00;La Roche-sur-Yon Agglomération (85);;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['196', '62'];['196', '62'];['Maintenance', 'Climatisation'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14273;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14273.pdf
24-14641;24_14641;;Réalisation de prestations d'expertise comptable et fiscale qui pourront intégrer des prestations sociales et juridiques intrinsèquement liées pour le compte de la SPL du Metronum;24-14641;JOUE;['31'];;Marchés européens;2024-02-07;2024-04-05;;SPL DU METRONUM;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['446'];['446'];['Expertise comptable'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14641;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14641.pdf
24-14651;24_14651;;Marché d'exploitation des installations de génie climatique des bâtiments communaux de la Ville de Vénissieux;24-14651;JOUE;['69'];;Marchés européens;2024-02-07;2024-05-05;;Ville de Vénissieux;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['59'];['59'];['Chauffage (exploitation, entretien)'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14651;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14651.pdf
24-14780;24_14780;;Fourniture d'eau potable aux Hôpitaux Civils de Colmar;24-14780;JOUE;['68'];;Marchés européens;2024-02-07;2024-03-06;;Hôpitaux Civils de Colmar (68);;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['6'];['6'];['Alimentation en eau potable'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14780;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14780.pdf
24-14461;24_14461;;Appel d'offres ouvert.;24-14461;JOUE;['35'];;Marchés européens;2024-02-07;2024-03-04;2024-03-04T14:00:00+00:00;Tribunal Administratif de Rennes;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['220'];['220'];['Matériel de travaux publics'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14461;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14461.pdf
24-14500;24_14500;;FOURNITURE ET PARAMETRAGE D'UN LOGICIEL  PORTAIL DOCUMENTAIRE ET D'UN SYSTEME D'ACCES DISTANT AVEC ANALYSE DE LOGS   POUR LA LIBRARY;24-14500;JOUE;['51'];;Marchés européens;2024-02-07;2024-05-05;;NEOMA BS REIMS;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['186'];['186'];['Logiciel'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14500;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14500.pdf
24-14728;24_14728;;Conseil, cadrage, étude, audit, organisation, appui méthodologique et accompagnement au changement;24-14728;JOUE;['87', '93'];;Marchés européens;2024-02-07;2024-03-06;;TALAN SAS;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['163'];['163'];['Informatique (prestations de services)'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14728;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14728.pdf
24-14276;24_14276;;Refonte du site internet du CHU Amiens Picardie;24-14276;JOUE;['80'];;Marchés européens;2024-02-07;2024-03-08;2024-03-08T10:00:00+00:00;Tribunal administratif d'Amiens;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['171'];['171'];['Site internet'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14276;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14276.pdf
24-14496;24_14496;;Accord-cadre à bons de commande avec maximum relatif à la fourniture et pose de clôtures industrielles et ouvrages de ferronnerie artisanale dans les espaces verts de la ville de Perpignan;24-14496;JOUE;['66'];;Marchés européens;2024-02-07;2024-05-05;;Mairie de Perpignan;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['64', '126'];['64', '126'];['Clôture', 'Ferronnerie'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14496;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14496.pdf
24-14501;24_14501;;MAITRISE D'OEUVRE EXTERNE POUR DES OPERATIONS D'AMELIORATION, DE REUTILISATION ET DE REHABILITATION DU PATRIMOINE EXISTANT;24-14501;JOUE;['57'];;Marchés européens;2024-02-07;2024-05-05;;Mairie de Metz;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['118', '455', '197'];['118', '455', '197'];"['Etude', 'Ingénierie', ""Maîtrise d'oeuvre""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14501;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14501.pdf
24-14583;24_14583;;FOURNITURE DE FONTES DE VOIRIE POUR LES OUVRAGES D'ASSAINISSEMENT DES EAUX USÉES;24-14583;JOUE;['17'];;Marchés européens;2024-02-07;2024-05-05;;Communauté d'Agglomération de La Rochelle;;DIRECTIVE-25;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['18', '281', '365'];['18', '281', '365'];['Assainissement', 'Produits travail des métaux', 'Voirie'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14583;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14583.pdf
24-14652;24_14652;;23S0039 - Prestations de nettoyage des bâtiments communaux de la Ville d'Avignon et du CCAS- Années 2024-2027;24-14652;JOUE;['84'];;Marchés européens;2024-02-07;2024-05-05;;Ville d'Avignon;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;['sociaux', 'environnementaux'];;;INITIAL;['239'];['239'];['Nettoyage de locaux'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-14652;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14652.pdf
